MatchId,WinningTeam,Champion1,Champ1Spell1,Champ1Spell2,Champion2,Champ2Spell1,Champ2Spell2,Champion3,Champ3Spell1,Champ3Spell2,Champion4,Champ4Spell1,Champ4Spell2,Champion5,Champ5Spell1,Champ5Spell2,Champion6,Champ6Spell1,Champ6Spell2,Champion7,Champ7Spell1,Champ7Spell2,Champion8,Champ8Spell1,Champ8Spell2,Champion9,Champ9Spell1,Champ9Spell2,Champion10,Champ10Spell1,Champ10Spell2
2541521260,Purple,Ezreal,Mark,Flash,Veigar,Flash,Clarity,Alistar,Flash,Heal,Nasus,Heal,Flash,Xin Zhao,Mark,Flash,Ashe,Flash,Mark,Wukong,Flash,Mark,Zilean,Heal,Flash,Ahri,Mark,Clarity,Tryndamere,Clarity,Heal
2541521261,Blue,Ryze,Clarity,Flash,Sona,Flash,Clarity,Jinx,Flash,Heal,Shaco,Mark,Ignite,Thresh,Mark,Flash,Shen,Flash,Mark,Leona,Flash,Clarity,Vel'Koz,Flash,Clarity,Irelia,Mark,Flash,Vladimir,Mark,Flash
2541521262,Blue,Nocturne,Flash,Mark,Zed,Flash,Mark,Vayne,Mark,Flash,Sion,Flash,Mark,Tristana,Flash,Mark,Miss Fortune,Heal,Flash,Evelynn,Flash,Mark,Nunu,Flash,Mark,Gragas,Flash,Mark,Azir,Barrier,Flash
2541521264,Purple,Corki,Exhaust,Flash,Zed,Mark,Flash,Lee Sin,Mark,Flash,Twitch,Exhaust,Flash,Galio,Mark,Flash,Teemo,Exhaust,Flash,Swain,Mark,Flash,Sona,Flash,Clarity,Soraka,Clarity,Flash,Cho'Gath,Flash,Mark
2541521265,Blue,Ahri,Flash,Heal,Darius,Mark,Heal,Ziggs,Flash,Mark,Veigar,Flash,Clarity,Karma,Flash,Exhaust,Rumble,Heal,Flash,Poppy,Mark,Flash,Rakan,Flash,Mark,Katarina,Flash,Heal,Riven,Flash,Mark
2541521294,Purple,Darius,Flash,Mark,Gnar,Ghost,Flash,Vi,Mark,Flash,Ziggs,Heal,Flash,Veigar,Mark,Flash,Miss Fortune,Flash,Mark,Jhin,Exhaust,Flash,Tryndamere,Mark,Flash,Illaoi,Flash,Mark,Cho'Gath,Flash,Exhaust
2541521295,Purple,Lux,Heal,Flash,Caitlyn,Cleanse,Flash,Quinn,Ghost,Flash,Cassiopeia,Clarity,Flash,Irelia,Flash,Mark,Riven,Flash,Mark,Vel'Koz,Flash,Clarity,Pantheon,Mark,Flash,Sion,Flash,Mark,Fiora,Flash,Mark
2541521297,Blue,Zyra,Clarity,Flash,Darius,Flash,Mark,Kassadin,Exhaust,Flash,Kog'Maw,Flash,Heal,Jayce,Cleanse,Flash,Galio,Flash,Mark,Sona,Clarity,Flash,Dr. Mundo,Flash,Mark,Ryze,Flash,Mark,Twitch,Exhaust,Flash
2541521298,Blue,Sivir,Flash,Heal,Brand,Flash,Barrier,Warwick,Mark,Flash,Sona,Flash,Clarity,Vayne,Heal,Flash,Rakan,Mark,Flash,Twisted Fate,Mark,Flash,Viktor,Clarity,Flash,Maokai,Flash,Mark,Fizz,Flash,Mark
2541521299,Purple,Swain,Flash,Mark,Shaco,Flash,Ignite,Twisted Fate,Mark,Flash,Kayle,Flash,Mark,Annie,Flash,Mark,Vladimir,Barrier,Flash,Nautilus,Flash,Mark,Xerath,Heal,Flash,Draven,Barrier,Flash,Jinx,Heal,Flash
2541521301,Blue,Swain,Mark,Flash,Malzahar,Clarity,Flash,Thresh,Ignite,Flash,Blitzcrank,Clarity,Flash,Anivia,Heal,Mark,Irelia,Heal,Flash,Zilean,Flash,Heal,Camille,Ignite,Flash,Soraka,Flash,Barrier,Singed,Heal,Clarity
2541521303,Purple,Cho'Gath,Heal,Clarity,Yasuo,Heal,Flash,Lucian,Flash,Clarity,Annie,Heal,Flash,Teemo,Mark,Flash,Master Yi,Ghost,Flash,Jinx,Flash,Heal,Singed,Ghost,Flash,Xayah,Heal,Flash,Alistar,Mark,Flash
2541521305,Blue,Veigar,Flash,Clarity,Xerath,Flash,Clarity,Leona,Flash,Heal,Ashe,Flash,Heal,Braum,Flash,Heal,Kled,Flash,Mark,Darius,Flash,Heal,Lux,Flash,Clarity,Nasus,Flash,Mark,Pantheon,Mark,Flash
2541521306,Purple,Jayce,Flash,Clarity,Bard,Mark,Flash,Tristana,Heal,Flash,Yasuo,Mark,Flash,Kindred,Mark,Flash,Twitch,Barrier,Flash,Heimerdinger,Flash,Mark,Master Yi,Ghost,Flash,Draven,Heal,Flash,Rammus,Mark,Ghost
2541521307,Purple,Lux,Flash,Mark,Fizz,Flash,Mark,Orianna,Ignite,Flash,Morgana,Mark,Flash,Volibear,Mark,Flash,Syndra,Flash,Heal,Jarvan IV,Mark,Flash,Kalista,Heal,Flash,Jinx,Cleanse,Flash,Brand,Flash,Mark
2541521330,Blue,Dr. Mundo,Heal,Ignite,Zac,Flash,Mark,Darius,Barrier,Heal,Anivia,Mark,Flash,Jarvan IV,Ghost,Heal,Ahri,Barrier,Heal,Nunu,Heal,Flash,Jinx,Heal,Flash,Teemo,Heal,Flash,Ashe,Mark,Flash
2541521331,Blue,Jinx,Flash,Heal,Ashe,Flash,Heal,Zilean,Flash,Mark,Kassadin,Mark,Flash,Tristana,Exhaust,Flash,Darius,Flash,Mark,Katarina,Flash,Mark,Xin Zhao,Mark,Flash,Viktor,Flash,Exhaust,Dr. Mundo,Mark,Flash
2541521332,Blue,Blitzcrank,Barrier,Ignite,Jayce,Barrier,Exhaust,Teemo,Flash,Heal,Xayah,Heal,Flash,Darius,Barrier,Ghost,Jinx,Ignite,Barrier,Anivia,Barrier,Heal,Zyra,Barrier,Ignite,Sivir,Ghost,Ignite,Nidalee,Barrier,Ignite
2541521334,Blue,Viktor,Mark,Flash,Kayle,Flash,Mark,Lux,Mark,Flash,Varus,Clarity,Flash,Twitch,Exhaust,Heal,Veigar,Heal,Flash,Soraka,Flash,Ignite,Singed,Ghost,Flash,Janna,Mark,Flash,Zed,Heal,Flash
2541521341,Blue,Pantheon,Clarity,Flash,Olaf,Barrier,Flash,Garen,Flash,Heal,Vayne,Barrier,Flash,Zilean,Heal,Flash,Aurelion Sol,Flash,Ignite,Zyra,Heal,Flash,Teemo,Flash,Heal,Ahri,Heal,Flash,Rumble,Flash,Heal
2541521345,Purple,Master Yi,Ignite,Flash,Rakan,Clarity,Flash,Tristana,Flash,Heal,Irelia,Flash,Heal,Elise,Mark,Flash,Miss Fortune,Heal,Flash,Jinx,Flash,Ignite,Soraka,Flash,Barrier,Nunu,Ignite,Heal,Draven,Heal,Flash
2541521346,Blue,Braum,Mark,Flash,Janna,Clarity,Flash,Fizz,Flash,Mark,Warwick,Mark,Flash,Zed,Flash,Mark,Lucian,Heal,Flash,Sejuani,Mark,Flash,Gangplank,Flash,Mark,Sivir,Mark,Flash,Graves,Exhaust,Flash
2541521347,Blue,Nami,Mark,Ignite,Kayle,Flash,Mark,Karthus,Clarity,Flash,Azir,Mark,Ignite,Malzahar,Mark,Flash,Sivir,Flash,Mark,Quinn,Flash,Mark,Shaco,Flash,Mark,Nautilus,Flash,Mark,Nidalee,Mark,Flash
2541521350,Purple,Bard,Flash,Exhaust,Caitlyn,Flash,Mark,Ezreal,Ignite,Heal,Blitzcrank,Mark,Flash,Warwick,Mark,Flash,Draven,Clarity,Heal,Nidalee,Flash,Clarity,Lux,Clarity,Flash,Heimerdinger,Clarity,Flash,Tristana,Heal,Barrier
2541521351,Purple,Kalista,Heal,Flash,Ashe,Mark,Flash,Jax,Flash,Mark,Quinn,Flash,Barrier,Cassiopeia,Flash,Clarity,Kog'Maw,Barrier,Flash,Miss Fortune,Heal,Flash,Sejuani,Mark,Flash,Taric,Mark,Flash,Zilean,Flash,Mark
2541521352,Purple,Taric,Clarity,Flash,Orianna,Clarity,Flash,Azir,Flash,Mark,Rengar,Flash,Mark,Annie,Mark,Flash,Teemo,Mark,Flash,Bard,Mark,Flash,Miss Fortune,Heal,Flash,Ziggs,Flash,Mark,Galio,Flash,Mark
2541521366,Blue,Graves,Mark,Flash,Veigar,Clarity,Flash,Twisted Fate,Exhaust,Flash,Ziggs,Flash,Clarity,Skarner,Mark,Flash,Lee Sin,Flash,Mark,Galio,Flash,Mark,Malphite,Mark,Flash,Kindred,Barrier,Flash,Fizz,Flash,Mark
2541521367,Blue,Anivia,Barrier,Heal,Mordekaiser,Flash,Mark,Taric,Mark,Flash,Orianna,Exhaust,Flash,Jinx,Flash,Heal,Yasuo,Flash,Mark,Sejuani,Mark,Flash,Morgana,Flash,Mark,Talon,Flash,Mark,Miss Fortune,Heal,Flash
2541521369,Purple,Kayle,Mark,Flash,Sivir,Heal,Flash,Soraka,Exhaust,Flash,Jarvan IV,Mark,Flash,Blitzcrank,Flash,Mark,Ziggs,Clarity,Flash,Anivia,Clarity,Flash,Zac,Mark,Flash,Kog'Maw,Heal,Flash,Twisted Fate,Ghost,Flash
2541521370,Purple,Twisted Fate,Heal,Mark,Garen,Heal,Flash,Jarvan IV,Mark,Ghost,Zyra,Ignite,Barrier,Ahri,Clarity,Flash,Veigar,Clarity,Flash,Nasus,Flash,Mark,Rumble,Barrier,Heal,Blitzcrank,Heal,Flash,Riven,Mark,Flash
2541521371,Blue,Annie,Mark,Flash,Elise,Mark,Flash,Shaco,Mark,Flash,Ashe,Mark,Flash,Tristana,Mark,Flash,Nunu,Mark,Flash,Soraka,Flash,Mark,Lee Sin,Flash,Ignite,Hecarim,Flash,Mark,Galio,Ignite,Mark
2541521374,Blue,Malphite,Flash,Mark,Vayne,Heal,Flash,Shaco,Flash,Ignite,Jayce,Mark,Flash,Kayle,Clarity,Flash,Xin Zhao,Flash,Mark,Lulu,Mark,Flash,Veigar,Ignite,Flash,Jarvan IV,Cleanse,Flash,Singed,Flash,Mark
2541521375,Blue,Ziggs,Clarity,Flash,Heimerdinger,Flash,Ghost,Ryze,Ghost,Flash,Nasus,Flash,Heal,Leona,Flash,Barrier,Katarina,Flash,Ignite,Anivia,Flash,Mark,Akali,Heal,Mark,Sona,Mark,Flash,Rumble,Mark,Flash
2541521377,Blue,Twitch,Flash,Heal,Corki,Mark,Flash,Azir,Mark,Flash,Syndra,Flash,Mark,Nautilus,Flash,Heal,Miss Fortune,Ignite,Flash,Rumble,Heal,Flash,Warwick,Flash,Mark,Talon,Flash,Heal,Veigar,Barrier,Flash
2541521380,Purple,Zilean,Barrier,Flash,Lee Sin,Mark,Flash,Katarina,Flash,Barrier,Ashe,Flash,Mark,Jax,Flash,Mark,Fiddlesticks,Flash,Mark,Ahri,Flash,Heal,Tristana,Flash,Heal,Soraka,Flash,Heal,Zyra,Flash,Mark
2541521382,Blue,Brand,Heal,Clarity,Janna,Ignite,Flash,LeBlanc,Mark,Flash,Katarina,Flash,Ignite,Ashe,Heal,Flash,Nasus,Exhaust,Flash,Urgot,Flash,Ignite,Gnar,Mark,Flash,Dr. Mundo,Flash,Mark,Ezreal,Clarity,Flash
2541521383,Blue,Kalista,Barrier,Flash,Garen,Heal,Ignite,Twitch,Flash,Heal,Veigar,Clarity,Flash,Janna,Clarity,Flash,Xayah,Flash,Heal,Kayle,Heal,Flash,Lulu,Flash,Clarity,Morgana,Mark,Flash,Ryze,Mark,Flash
2541521384,Blue,Ziggs,Mark,Flash,Ahri,Mark,Flash,Annie,Flash,Ignite,Poppy,Heal,Flash,Jinx,Mark,Flash,Lee Sin,Flash,Mark,Pantheon,Mark,Flash,Nidalee,Flash,Barrier,Gangplank,Flash,Mark,Riven,Mark,Flash
2541521385,Purple,Dr. Mundo,Mark,Flash,Gangplank,Flash,Mark,Taric,Mark,Flash,Blitzcrank,Flash,Heal,Xerath,Flash,Heal,Nasus,Flash,Mark,Jax,Mark,Flash,Garen,Flash,Mark,Nidalee,Heal,Flash,Soraka,Heal,Flash
2541521386,Blue,Poppy,Mark,Flash,Zac,Flash,Mark,Garen,Flash,Mark,Lulu,Clarity,Flash,Ekko,Mark,Flash,Sona,Exhaust,Flash,LeBlanc,Clarity,Flash,Alistar,Flash,Mark,Kassadin,Mark,Flash,Karma,Clarity,Flash
2541521388,Purple,Nasus,Clarity,Flash,Jax,Flash,Mark,Malphite,Mark,Flash,Singed,Clarity,Mark,Ekko,Mark,Flash,Twitch,Exhaust,Flash,Blitzcrank,Mark,Flash,Teemo,Mark,Flash,Bard,Heal,Flash,Varus,Heal,Flash
2541521389,Purple,Blitzcrank,Mark,Heal,Morgana,Flash,Heal,Xerath,Heal,Flash,Graves,Flash,Ignite,Ashe,Flash,Heal,Trundle,Flash,Mark,Twisted Fate,Flash,Heal,Aatrox,Mark,Ghost,Ahri,Flash,Heal,Jinx,Heal,Ignite
2541521390,Purple,Galio,Clarity,Flash,Varus,Flash,Heal,Renekton,Flash,Ignite,Heimerdinger,Flash,Clarity,Olaf,Flash,Mark,Kindred,Heal,Flash,Karma,Flash,Mark,Miss Fortune,Flash,Heal,Morgana,Flash,Clarity,Wukong,Flash,Mark
2541521391,Purple,Maokai,Clarity,Flash,Dr. Mundo,Mark,Flash,Nasus,Clarity,Flash,Hecarim,Flash,Mark,Tahm Kench,Mark,Flash,Nunu,Clarity,Flash,Alistar,Flash,Mark,Varus,Heal,Flash,Graves,Flash,Barrier,Lucian,Heal,Flash
2541521392,Purple,Annie,Mark,Flash,Pantheon,Flash,Mark,Zilean,Mark,Flash,Jinx,Heal,Flash,Twitch,Flash,Ignite,Darius,Mark,Flash,Irelia,Mark,Flash,Syndra,Flash,Clarity,Braum,Mark,Flash,Caitlyn,Flash,Heal
2541521393,Blue,Jhin,Flash,Heal,Nunu,Ignite,Flash,Illaoi,Ignite,Flash,Xerath,Flash,Clarity,Ahri,Flash,Mark,Gangplank,Flash,Heal,Karthus,Flash,Mark,Kayle,Flash,Heal,Ivern,Flash,Heal,Rammus,Flash,Mark
2541521394,Purple,Caitlyn,Clarity,Heal,Zyra,Heal,Flash,Darius,Clarity,Flash,Thresh,Flash,Ignite,Akali,Heal,Flash,Nocturne,Heal,Flash,Jinx,Heal,Flash,Sivir,Flash,Clarity,Anivia,Heal,Flash,Lux,Flash,Clarity
2541521395,Purple,Warwick,Mark,Flash,Ekko,Mark,Flash,Aatrox,Flash,Mark,Kog'Maw,Heal,Flash,Nidalee,Heal,Ignite,Nasus,Flash,Exhaust,Thresh,Flash,Mark,Sona,Heal,Flash,Ashe,Mark,Flash,Blitzcrank,Flash,Heal
2541521426,Purple,Kayle,Flash,Mark,Sejuani,Mark,Flash,Gnar,Flash,Mark,Xerath,Flash,Exhaust,Caitlyn,Heal,Flash,Taliyah,Mark,Flash,Ahri,Ignite,Flash,Lucian,Heal,Flash,Alistar,Mark,Flash,Soraka,Mark,Flash
2541521428,Purple,Fiddlesticks,Mark,Flash,Talon,Flash,Mark,Fizz,Mark,Flash,Lee Sin,Flash,Mark,Kennen,Mark,Flash,Swain,Mark,Flash,Katarina,Flash,Mark,Rumble,Mark,Flash,Sona,Mark,Flash,Sion,Flash,Mark
2541521429,Blue,Xin Zhao,Flash,Mark,Jinx,Heal,Flash,Lee Sin,Flash,Mark,Singed,Flash,Mark,Gragas,Mark,Ignite,Volibear,Flash,Mark,Zyra,Flash,Heal,Blitzcrank,Mark,Flash,Taric,Clarity,Flash,Anivia,Flash,Mark
2541521430,Blue,Varus,Heal,Flash,Skarner,Flash,Mark,Amumu,Mark,Flash,Jinx,Heal,Flash,Ezreal,Exhaust,Flash,Rumble,Exhaust,Flash,Cho'Gath,Flash,Mark,Graves,Mark,Flash,Fizz,Flash,Mark,Vel'Koz,Flash,Ghost
2541521431,Purple,Leona,Heal,Barrier,Darius,Ghost,Heal,Jayce,Exhaust,Ignite,Anivia,Exhaust,Barrier,Jarvan IV,Ghost,Heal,Jinx,Ghost,Flash,Vel'Koz,Heal,Clarity,Blitzcrank,Exhaust,Flash,Ahri,Exhaust,Barrier,Amumu,Heal,Ignite
2541521432,Purple,Janna,Flash,Exhaust,Urgot,Flash,Barrier,Gangplank,Clarity,Flash,Kayle,Heal,Flash,Zyra,Mark,Flash,Rakan,Flash,Exhaust,Twisted Fate,Clarity,Flash,Ashe,Flash,Heal,Quinn,Flash,Heal,Nunu,Flash,Mark
2541521433,Purple,Garen,Flash,Mark,Mordekaiser,Ignite,Flash,Rammus,Flash,Ghost,Lulu,Heal,Flash,Warwick,Mark,Flash,Fiddlesticks,Flash,Clarity,Xayah,Mark,Flash,Viktor,Flash,Mark,Kassadin,Mark,Flash,Kennen,Flash,Mark
2541521434,Purple,Viktor,Heal,Clarity,Morgana,Mark,Flash,Blitzcrank,Ignite,Mark,Olaf,Mark,Flash,Nidalee,Mark,Flash,Kled,Ghost,Flash,Warwick,Flash,Mark,Teemo,Mark,Flash,Zyra,Clarity,Flash,Riven,Flash,Barrier
2541521435,Blue,Master Yi,Flash,Heal,Blitzcrank,Mark,Flash,Kha'Zix,Mark,Flash,Thresh,Mark,Flash,Ahri,Clarity,Flash,Camille,Flash,Heal,Jinx,Flash,Heal,Jarvan IV,Barrier,Heal,Jayce,Heal,Flash,Anivia,Flash,Heal
2541521436,Blue,Kassadin,Mark,Flash,Fizz,Mark,Flash,Zed,Flash,Ignite,Zyra,Heal,Flash,Galio,Mark,Flash,Jayce,Flash,Clarity,Karthus,Clarity,Flash,Xerath,Mark,Flash,Nidalee,Flash,Ghost,Lux,Flash,Clarity
2541521437,Blue,Soraka,Clarity,Flash,Ahri,Ignite,Flash,Teemo,Ignite,Flash,Garen,Flash,Mark,Warwick,Barrier,Flash,Amumu,Mark,Flash,Azir,Flash,Exhaust,Nidalee,Flash,Mark,Lucian,Flash,Mark,Quinn,Flash,Mark
2541521438,Blue,Katarina,Heal,Flash,Tristana,Mark,Flash,Kog'Maw,Mark,Exhaust,Zyra,Flash,Heal,Jayce,Flash,Mark,Gnar,Ignite,Flash,Kayle,Heal,Flash,Warwick,Flash,Mark,Ashe,Ignite,Flash,Zilean,Ignite,Flash
2541521449,Blue,Sivir,Heal,Flash,Rengar,Flash,Mark,Ryze,Ghost,Flash,Kog'Maw,Flash,Mark,Master Yi,Flash,Heal,Nunu,Flash,Mark,Darius,Heal,Flash,Nidalee,Flash,Clarity,Veigar,Ignite,Flash,Blitzcrank,Mark,Flash
2541521452,Purple,Ezreal,Mark,Flash,Dr. Mundo,Mark,Heal,Syndra,Ghost,Flash,Nautilus,Mark,Flash,Sejuani,Flash,Mark,Jinx,Heal,Flash,Rengar,Ignite,Flash,Jayce,Flash,Clarity,Akali,Flash,Heal,Tristana,Heal,Flash
2541521453,Purple,Cho'Gath,Flash,Mark,Fiora,Flash,Mark,Twitch,Heal,Flash,Jinx,Ghost,Flash,Ryze,Clarity,Flash,Rakan,Heal,Flash,Fiddlesticks,Flash,Mark,Lucian,Heal,Flash,Xin Zhao,Flash,Mark,Ashe,Barrier,Heal
2541521455,Purple,Annie,Heal,Flash,Zilean,Flash,Mark,Garen,Mark,Flash,Jayce,Heal,Mark,Irelia,Heal,Mark,Ashe,Mark,Flash,Caitlyn,Flash,Heal,Taliyah,Mark,Flash,Malzahar,Mark,Clarity,Shen,Barrier,Flash
2541521459,Blue,Morgana,Ignite,Flash,Gnar,Mark,Flash,Twitch,Flash,Heal,Shen,Exhaust,Flash,Sion,Clarity,Flash,Jayce,Flash,Heal,Jinx,Flash,Heal,Annie,Mark,Flash,Akali,Flash,Heal,Lux,Ignite,Flash
2541521463,Blue,Master Yi,Mark,Flash,Anivia,Mark,Ghost,Cho'Gath,Heal,Flash,Nunu,Heal,Flash,Viktor,Flash,Mark,Ashe,Flash,Heal,Twitch,Mark,Clarity,Miss Fortune,Flash,Heal,Lux,Clarity,Flash,Ezreal,Heal,Flash
2541521465,Purple,Katarina,Mark,Flash,Volibear,Flash,Mark,Nasus,Flash,Mark,Teemo,Flash,Heal,Garen,Mark,Flash,Fizz,Flash,Mark,Heimerdinger,Mark,Flash,Kayle,Barrier,Flash,Varus,Heal,Flash,Gangplank,Mark,Flash
2541521469,Purple,Lissandra,Flash,Mark,Garen,Mark,Flash,Renekton,Flash,Mark,Zed,Flash,Mark,Bard,Flash,Mark,Jinx,Heal,Flash,Veigar,Flash,Mark,Urgot,Mark,Barrier,Annie,Flash,Mark,Anivia,Flash,Clarity
2541521471,Blue,Alistar,Mark,Flash,Jinx,Heal,Flash,Taric,Mark,Flash,Shyvana,Mark,Flash,Ezreal,Flash,Mark,Maokai,Mark,Flash,Nunu,Mark,Flash,Kayle,Flash,Clarity,Draven,Heal,Flash,Karthus,Mark,Flash
2541521479,Blue,Anivia,Flash,Clarity,Yasuo,Flash,Mark,Corki,Barrier,Flash,Annie,Ignite,Flash,Jinx,Heal,Flash,Blitzcrank,Flash,Mark,Kennen,Flash,Mark,Jayce,Flash,Ignite,Garen,Mark,Flash,Lee Sin,Flash,Mark
2541521480,Purple,Singed,Ghost,Flash,Ashe,Clarity,Ignite,Zyra,Exhaust,Flash,Tristana,Flash,Heal,Lux,Clarity,Flash,Kayle,Flash,Clarity,Ezreal,Exhaust,Flash,Gangplank,Mark,Flash,Jinx,Heal,Flash,Anivia,Barrier,Flash
2541521482,Purple,Darius,Mark,Flash,Xerath,Mark,Flash,Bard,Flash,Mark,Tristana,Barrier,Flash,Graves,Flash,Heal,Fizz,Barrier,Flash,Janna,Clarity,Flash,Ashe,Heal,Flash,Brand,Flash,Clarity,Zyra,Ghost,Flash
2541521484,Purple,Karthus,Flash,Mark,Singed,Mark,Flash,Lulu,Mark,Flash,Vel'Koz,Flash,Clarity,Taliyah,Ghost,Flash,Gnar,Mark,Flash,Miss Fortune,Flash,Heal,Warwick,Flash,Mark,Lux,Exhaust,Flash,Tristana,Exhaust,Flash
2541521487,Blue,Udyr,Clarity,Ghost,Fiddlesticks,Mark,Flash,Gangplank,Mark,Flash,Lissandra,Mark,Flash,Taliyah,Flash,Exhaust,Varus,Flash,Exhaust,Karma,Clarity,Flash,Anivia,Flash,Clarity,Jarvan IV,Mark,Flash,Dr. Mundo,Barrier,Heal
2541521492,Blue,Caitlyn,Flash,Heal,Amumu,Mark,Flash,Malphite,Flash,Ignite,Yorick,Flash,Mark,Swain,Mark,Flash,Yasuo,Ignite,Flash,Jinx,Exhaust,Flash,Zilean,Flash,Ignite,Malzahar,Clarity,Flash,Evelynn,Flash,Mark
2541521501,Purple,Varus,Mark,Flash,Malphite,Flash,Mark,Pantheon,Flash,Mark,Taric,Heal,Flash,Nidalee,Flash,Mark,Janna,Flash,Mark,Fizz,Mark,Flash,Corki,Flash,Heal,Zilean,Flash,Exhaust,Lux,Clarity,Flash
2541521502,Blue,Garen,Mark,Flash,Darius,Ignite,Clarity,Vayne,Heal,Flash,Annie,Flash,Mark,Anivia,Flash,Barrier,Thresh,Mark,Flash,Yasuo,Heal,Flash,Jinx,Mark,Flash,Mordekaiser,Flash,Heal,Jarvan IV,Heal,Flash
2541521503,Purple,Vayne,Flash,Heal,Rek'Sai,Mark,Flash,Wukong,Mark,Flash,Master Yi,Mark,Flash,Bard,Flash,Heal,Blitzcrank,Exhaust,Flash,Jarvan IV,Clarity,Flash,Miss Fortune,Heal,Flash,Nautilus,Flash,Mark,Nidalee,Flash,Mark
2541521504,Blue,Blitzcrank,Clarity,Flash,Sona,Clarity,Flash,Varus,Mark,Flash,Maokai,Mark,Flash,Kog'Maw,Flash,Clarity,Draven,Barrier,Flash,Annie,Mark,Flash,Udyr,Mark,Flash,Lux,Barrier,Flash,Rakan,Flash,Barrier
2541521505,Blue,Cho'Gath,Barrier,Flash,Katarina,Flash,Mark,Urgot,Heal,Flash,Xin Zhao,Flash,Ignite,Jinx,Heal,Flash,Lucian,Flash,Heal,Caitlyn,Heal,Flash,Darius,Mark,Flash,Zyra,Flash,Heal,Tryndamere,Flash,Barrier
2541521506,Purple,Ahri,Flash,Mark,Lissandra,Mark,Flash,Blitzcrank,Flash,Clarity,Malzahar,Mark,Flash,LeBlanc,Ignite,Flash,Cassiopeia,Clarity,Flash,Nunu,Flash,Mark,Volibear,Mark,Flash,Irelia,Flash,Ignite,Ashe,Flash,Mark
2541521511,Blue,Jayce,Flash,Heal,Shaco,Clarity,Flash,Heimerdinger,Mark,Flash,Zac,Mark,Flash,Jarvan IV,Clarity,Heal,Sona,Flash,Heal,Warwick,Mark,Flash,Ahri,Flash,Clarity,Blitzcrank,Clarity,Flash,Fizz,Flash,Mark
2541521512,Blue,Jayce,Flash,Heal,Rammus,Heal,Flash,Jhin,Flash,Heal,Sion,Mark,Heal,Ahri,Flash,Heal,Jarvan IV,Mark,Flash,Vayne,Flash,Heal,Anivia,Heal,Cleanse,Yasuo,Mark,Flash,Vel'Koz,Flash,Exhaust
2541521513,Blue,Gragas,Flash,Mark,Malphite,Mark,Clarity,Janna,Mark,Flash,Twitch,Mark,Flash,Malzahar,Barrier,Mark,Elise,Ghost,Flash,Kha'Zix,Flash,Mark,Braum,Flash,Mark,Darius,Flash,Mark,Ashe,Heal,Flash
2541521514,Purple,Alistar,Mark,Flash,Jayce,Flash,Mark,Galio,Flash,Mark,Vel'Koz,Clarity,Flash,Lucian,Flash,Mark,Maokai,Flash,Mark,Nunu,Mark,Flash,Jhin,Flash,Cleanse,Miss Fortune,Flash,Heal,Aurelion Sol,Exhaust,Flash
2541521515,Purple,Diana,Mark,Flash,Ahri,Barrier,Flash,Morgana,Barrier,Flash,Caitlyn,Flash,Heal,Rengar,Flash,Mark,Miss Fortune,Flash,Clarity,Jarvan IV,Mark,Flash,Shyvana,Mark,Flash,Quinn,Heal,Flash,Maokai,Mark,Flash
2541521517,Purple,Graves,Mark,Flash,Shyvana,Mark,Flash,Bard,Flash,Mark,Annie,Flash,Mark,Brand,Clarity,Flash,Rumble,Mark,Flash,Amumu,Flash,Mark,Taliyah,Flash,Clarity,Vel'Koz,Ghost,Flash,Jayce,Flash,Mark
2541521518,Blue,Nidalee,Barrier,Clarity,Annie,Flash,Mark,Shaco,Flash,Mark,Darius,Flash,Ghost,Kog'Maw,Flash,Heal,Zilean,Clarity,Flash,Quinn,Flash,Heal,Malzahar,Ignite,Flash,Xayah,Heal,Flash,Varus,Flash,Mark
2541521519,Purple,Mordekaiser,Mark,Flash,Skarner,Mark,Flash,Nami,Heal,Flash,Zilean,Clarity,Flash,Warwick,Flash,Mark,Soraka,Clarity,Flash,Varus,Flash,Barrier,Xin Zhao,Flash,Mark,Shyvana,Mark,Flash,Ekko,Flash,Mark
2541521521,Purple,Vayne,Flash,Ignite,Zyra,Clarity,Heal,Master Yi,Ignite,Heal,Malphite,Mark,Flash,Ahri,Clarity,Flash,Warwick,Flash,Mark,Jayce,Flash,Clarity,Teemo,Flash,Ghost,Nasus,Ignite,Flash,Jinx,Flash,Heal
2541521524,Blue,Nami,Flash,Clarity,Heimerdinger,Mark,Flash,Lux,Flash,Heal,Corki,Mark,Flash,Nautilus,Barrier,Flash,Nidalee,Mark,Flash,Alistar,Flash,Mark,Kha'Zix,Mark,Flash,Lee Sin,Flash,Mark,Sivir,Mark,Flash
2541521533,Purple,Karma,Mark,Flash,Ezreal,Flash,Clarity,Galio,Flash,Clarity,Garen,Flash,Mark,Braum,Flash,Heal,Ivern,Mark,Flash,Tristana,Flash,Mark,Lulu,Flash,Mark,Zyra,Flash,Clarity,Swain,Clarity,Flash
2541521535,Purple,Sivir,Flash,Mark,Anivia,Ghost,Mark,Zilean,Flash,Mark,Poppy,Flash,Heal,Jarvan IV,Mark,Barrier,Nidalee,Flash,Mark,Zyra,Exhaust,Flash,Jayce,Flash,Clarity,Ahri,Flash,Ignite,Lux,Heal,Flash
